74	The company is vertically integrated along the entire value chain, bringing together services and products that support the energy transition and accelerate the path to net zero emissions throughout their entire life cycle. 
75	Eni Sustainable Mobility will develop bio-refining, biomethane and the sale of mobility products and services in Italy and abroad, on a path that will enable the company to evolve into a multi-service, multi-energy company. 
76	The company incorporates existing bio-refining and biomethane assets, including the Venice and Gela bio-refineries, and will oversee the development of new projects, including those at Livorno and Pengerang in Malaysia, which are currently under evaluation. 
77	Eni Sustainable Mobility will also incorporate a network of over 5,000 sales points in Europe to market and distribute a number of energy carriers, among them hydrogen and electricity, as well as fuels of organic origin including biomethane and HVO (Hydrogenated Vegetable Oil), in addition to other mobility products such as bitumen, lubricants and fuels. 
78	These stations will also support Eni’s other mobility-related services such as the Enjoy car sharing service, food services and stores close to Eni’s retail outlets.See related article: Eni’s Italian Car Sharing Service Goes Electric Eni CEO Claudio Descalzi said: “This new company will join Plenitude and become the second strategic lever supporting our energy transition pathway, which targets eliminating Scope 3 emissions. These have been the most significant part of our emissions and the most difficult to eliminate as they are generated by customers by using our products. Through this operation, we will integrate and unlock new value from our industrial initiatives, products and services based on innovative technologies that will form a unique and decarbonized mobility offering”. 
79	The CEO of Eni Sustainable Mobility is Stefano Ballista, formerly Sustainable Mobility Director at Eni Energy Evolution. 
80	Eni Sustainable Mobility is directly controlled by Eni, which holds 100% of its share capital.
81	The Ministry of Sustainability and the Environment (MSE) is establishing a government chief sustainability officer position with effect from Jan 1, 2023, to drive the Republic’s sustainability efforts under the Singapore Green Plan 2030. 
82	Current chief science and technology officer Lim Tuang Liang will be the first GCSO to drive the Green Plan in realising a sustainable, resource-efficient and climate-resilient Singapore, announced the ministry on Friday (Dec 30). 
83	At the same time, he will be appointed as Deputy Secretary (Special Duties) at MSE, and will relinquish his role as CSTO upon the appointment of his replacement.See related article: SMI Vantage Appoints ESG Expert Leong Lai Yee to the Board In his new role as GCSO, Lim will oversee MSE’s Public Sector Sustainability Office and Sustainability Partnerships Office, working with public sector agencies to develop and coordinate strategies for GreenGov.SG. 
84	Additionally, he will spearhead the government’s partnership stakeholders, including businesses and civil society partners, to advance the national sustainability agenda. 
85	The Green Plan is a whole-of-nation movement to advance Singapore’s national agenda on sustainable development. 
86	Under the plan – which is being driven under the GreenGov.SG initiative – the public sector will strive to attain ambitious sustainability targets in carbon abatement and resource efficiency.
