10	At the same time, it includes billions of dollars in extra money to build even more new ships and planes than the Pentagon itself asked for, including $2.2 billion alone for an extra Navy-guided missile destroyer, according to the Senate Armed Services Committee.And there is $678 million to expand ammunition plants in spots such as Scranton, Pa.
11	; Middletown, Iowa; and Kingsport, Tenn., where contractors work with the Army to manufacture the ammunition that Ukrainian artillery crews have burned through at an alarming rate. 
12	(The money for these programs is expected to be included in a huge appropriations bill that appears to be on track to pass Congress and signed into law by Mr. Biden by the end of the week.)Spending could be even higher, as Congress is also considering a request for an extra $21.7 billion for the Pentagon, above the already expanded 2023 annual budget, to allocate more money to resupply materials used in Ukraine.In an indication of how government policy is shifting to rebuild industrial capacity for the military, Congress this year has moved to allow the Defense Department to more broadly make multiyear spending commitments for certain weapons systems and shipbuilding operations. 
13	That is a provision that industry lobbyists have long pushed for, arguing it gives companies certainty that investments they make to start production will see continued returns in future years.
14	“We have to make a commitment with the industry,” said Senator Deb Fischer, Republican of Nebraska and a member of the Senate Armed Services Committee, who supported the change. 
15	“Then the industry will step forward to restart or grow their production lines.”That move alone suggests $73 billion in additional munitions orders could be on the way in the next three years, contracts that will largely benefit the big players like Lockheed and Raytheon, according to an analysis by Myles Walton, a military industry analyst at Wolfe Research, a Wall Street research firm.These trends help explain stock market performance of the major military contractors — a small group of which control the bulk of sales to the Pentagon. 
16	Lockheed and Northrop Grumman both have seen their stock prices jump more than 35 percent so far this year in a market whose main indexes are down overall for the year.Opponents of higher military budgets say they are frustrated.Military contractors are “riding high again, and Ukraine just gives them another argument as to why things need to continue onward and upward,” said William D. Hartung, a fellow at the non-interventionist Quincy Institute for Responsible Statecraft.
17	“The trillion-dollar defense budget — that is where we are headed,” said Lawrence J. Korb, who served as an assistant defense secretary during the Reagan administration and was once a vice president at Raytheon. 
18	“Nobody seems to want to make the tough choices. Even the Democrats now seem to be afraid to be seen as being soft on defense.”The biggest barrier for growth for major military contractors — the list includes Lockheed, Raytheon, Boeing, General Dynamics, BAE, Northrop Grumman and Huntington Ingalls Industries — is finding sufficient supplies of key components, such as microelectronics and missile warheads, as well as a steady supply of new employees to assemble all these items.
19	“You cannot throw much more money at the seven shipbuilders that build U.S. warships in the United States of America right now,” Adm. Michael M. Gilday, the chief of naval operations, said this month during the Reagan National Defense Forum in California, referring to a $32.6 billion shipbuilding budget in the military authorization bill that is $4.7 billion more than the Pentagon requested. 
20	“Their capacity is about at max. And Congress is helping us max them out.”Raytheon, which has 180,000 workers, has hired 27,000 new employees so far this year, its chief executive said in October. 
21	But even with that, it is still running into bottlenecks in terms of available parts and labor shortages that are slowing sales, its executives said.The sheer scale of the munitions and missiles sent to Ukraine illustrates just how much matériel a war can consume.That includes more than 104 million rounds of small-arms ammunition, at least one million rounds of 155-millimeter artillery shells, 46,000 anti-tank weapons, more than 1,600 Stinger antiaircraft missiles and 8,500 Javelin anti-armor missiles, according to a Pentagon tally.The resupply challenge is not just a matter of money. 
22	Military contractors have nearly stopped manufacturing Stingers — Raytheon’s last contract from the U.S. government was in 2002, Mr. Haynes said. 
23	And while Javelins are still being made jointly by Raytheon and Lockheed — in September they were awarded a $311 million contract to deliver more of them — historically they have been able to make only about 2,100 a year, or about a quarter of what Ukraine has burned through since the outbreak of the war in February.In total, the Pentagon as of early December had awarded at least $6 billion to military contractors to resupply these and other items sent to Ukraine.
24	“We’re going to ramp up,” Army Secretary Christine Wormuth said this month. 
25	“We’ve really been working closely with industry to both increase their capacity and also the speed at which they’re able to produce.”The overall spending on national defense still remains relatively low as a percentage of the nation’s economy: about 3.2 percent of the gross domestic product this year, compared to 37 percent during World War II and 13 percent during the Korean War, according to Pentagon records.Still, companies are scrambling to avoid or resolve bottlenecks caused by the increase in demand.Lockheed, for example, spent more than $60 million of its own money in advance of getting Pentagon contract commitment to build more of its High Mobility Artillery Rocket System vehicles, or HIMARS, which fire guided rockets carrying 200 pounds of explosives that can hit targets nearly 50 miles away. 
26	The vehicles have been much sought after by Ukraine, which has used them to devastating effect against the Russians.Traditionally, Lockheed has been able to build 60 of these trucks per year, but it is now shifting production to 24 hours a day and seven days a week in an effort to bring that annual total to 96 units. 
27	It also now has a new $430 million contract to deliver more HIMARS, along with a new $521 million contract to build more of the rockets, called GMLRS, that these vehicles can fire.These resupply orders, while large in terms of many other contracts the federal government issues, are still relatively small for the biggest contractors. 
28	At Lockheed, for example, about 70 percent of sales come from the U.S. government, and most of the rest from other governments worldwide. 
29	Supply chain and labor shortage problems are cutting into sales and profits, including at Lockheed, which expects to see annual sales decline this year to $62.3 billion from $67 billion.
30	“The clutch is engaging but into some lower gears initially,” James Taiclet, Lockheed’s chief executive, said in October, adding that higher sales might not show up for another year.But there are more of the big-ticket orders coming. 
31	In the aftermath of Russia’s invasion of Ukraine, Switzerland and Germany have both moved in recent months to finalize orders for the F-35 fighter jets, collectively worth $16 billion. 
32	Overall foreign military sales notifications to Congress so far in 2022 have totaled $81 billion, the third highest figure in the last 25 years, with an increasing share of these sales going to European and Asian nations.Next year’s military budget also includes major investments in new hypersonic weapons that are also being aggressively pursued by China. 
33	Raytheon and Northrop Grumman in September won a $1 billion contract just to build prototypes for the Air Force.Other companies want to replace older equipment sent to Ukraine with newer models. 
34	BAE, for example, intends to sell the Army more armored vehicles called AMPVs, in place of the more than 200 of BAE’s Vietnam-era M113 armored personnel carriers sent to Ukraine, which it no longer makes.
35	“Nothing’s cheap, right?” said Navy Secretary Carlos Del Toro  this month at the conference in California, as he ran through many new investments the Navy is making. 
36	“Nothing’s free.”Emily Cochrane contributed reporting.
37	When Chris Licht told his boss, Stephen Colbert, the host of the CBS program “Late Show With Stephen Colbert,” in February that he had been offered the chief executive job at CNN, Mr. Colbert was blunt: “Definitely don’t go do that.”But for Mr. Licht, nothing less than democracy itself was at stake. 
38	He argued he could make CNN a news channel that people trusted, as opposed to one that monetized partisan combat.
39	“Oh, man, you used to be in news, remember?” 
40	Mr. Colbert recalled telling him. 
41	“You said this was so much nicer — 12 weeks off, good pay, laugh for an hour every night. Everyone is really nice; you can say anything you want, and nobody leaks it. It’s great.”“CNN would be lucky to get you,” Mr. Colbert continued. 
42	“But you’re my friend, and I’m telling you not to go.”“This is a calling,” Mr. Licht countered.At which point Mr. Colbert stopped trying to dissuade him: “I can’t negotiate with a calling.”On Feb. 28, Mr. Licht was named CNN’s new chief executive. 
43	Since then, he and Mr. Colbert have spoken nearly every Friday. 
44	Each time, Mr. Colbert begins with the same four words:“I told you so.”By almost any measure, Mr. Licht, 51, has had a rough start. 
45	His first major act was to kill the network’s fledgling streaming service, CNN+, and fire 400 or so people working on it. 
46	CNN’s revenue and profits have plunged to a projected $750 million this year, down from $1.25 billion last year, partly from the costs associated with CNN+, the network acknowledged. 
47	CNN’s ratings declined, on average, this year compared with 2021, according to Nielsen, with CNN falling behind MSNBC for the first time in prime time on election night among total viewers. 
48	(CNN prevailed in the coveted 25-to-54 age group.)At the end of November, Mr. Licht levied another round of job cuts — this time just under 10 percent of CNN’s work force of about 4,000, which plunged morale further. 
49	Among the casualties were familiar commentators like Chris Cillizza, key behind-the-scenes producers with decades of experience, and the entirety of HLN, CNN’s sister network, and its popular morning host, Robin Meade.A chorus of media pundits has pounced on every tidbit of bad news. 
50	Mr. Licht’s early programming efforts aimed at repositioning the network as broader and less partisan have prompted howls of criticism, with former MSNBC host and former colleague Keith Olbermann publicly calling Mr. Licht a “TV Fascist” after he moved Don Lemon, a liberal host, from a prime-time slot to a revamped morning show.
51	“The uninformed vitriol, especially from the left, has been stunning,” Mr. Licht said in one of several interviews with The New York Times spanning his nearly eight-month tenure. 
52	“Which proves my point: so much of what passes for news is name-calling, half-truths and desperation.”Mr. 
53	Licht said he was under no illusion that stepping into the chief executive job would be easy or make him popular. 
54	The network’s previous parent, the telecommunications giant AT&T, had just spun off its Warner Media subsidiary, which included CNN, into a new company run by Discovery’s chief executive, David Zaslav.Just two months before the companies merged and only weeks before CNN+ was introduced to the world, the network’s popular and longtime chief executive, Jeff Zucker, was forced to resign after failing to disclose a romantic relationship with his top lieutenant, Allison Gollust. 
55	Some at CNN felt Mr. Zucker had been unfairly sacrificed and remained staunchly loyal to their former boss.CNN had also become the poster child for the poisoned relationship between former President Donald J. Trump and mainstream media organizations. 
56	Mr. Trump repeatedly branded CNN as “fake news,” and his administration engaged in open warfare with CNN correspondents like Jim Acosta, whom Mr. Trump once called “a rude, terrible person” during a news conference. 
57	In 2018, CNN’s New York headquarters had to be evacuated after a bomb threat.CNN remained enviably profitable, earning over $1 billion a year for the past five years. 
58	But cable news, along with all cable channels, has been in secular decline, troubled by shifting viewer habits in an era of cord cutting and an exodus to streaming services and online news sites.It’s not clear anyone could surmount those challenges, let alone someone who’d just spent nearly six years at a late-night entertainment show and had never managed a complex, globe-spanning organization with thousands of employees.So why even take the job?
59	Mr. 
60	Licht seemed to have TV news in his DNA. 
61	As a child, he’d created a fictional TV news network, WBC, and produced his own newscast using a VCR camera in his basement in Newtown, Conn. 
62	At about the age of 9, he met the NBC legal correspondent Carl Stern on a family vacation and, in Mr. Licht’s telling, “stuck to him like glue.” 
63	Mr. Licht pried the newsman’s phone number from him and used it regularly. 
64	“I was obsessed,” Mr. Licht said. 
65	After college at Syracuse University, Mr. Licht landed jobs at NBC affiliates in Los Angeles and San Francisco. 
66	As a reporter and producer, he covered a mass shooting in San Bernardino, the plane crash that killed John F. Kennedy Jr., two presidential campaigns and three Olympics.In 2005, he moved to NBC’s sibling network, MSNBC, soon becoming an executive producer for “Morning Joe,” which he helped develop into an improbable success in its hotly competitive morning time slot. 
67	Notably, the two hosts, the former Republican politician Joe Scarborough and the more liberal former CBS correspondent Mika Brzezinski, straddled the political divide. 
68	The tension between them seemed to enhance their audience appeal. 
69	Mr. Licht encouraged them to be themselves and embrace the unexpected. 
70	(They later married.)Mr. 
71	Licht moved to CBS in 2010, where he’d scored another early morning success. 
72	He lifted ratings at the perennial also-ran “CBS This Morning” on the strength of the program’s three hosts, Charlie Rose, Gayle King and Norah O’Donnell, and an emphasis on news and in-depth interviews, rather than the lighter fare format of its competitors “Today” and “Good Morning America.”After having a brain aneurysm in 2010 when he was still under 40, Mr. Licht wrote a book about what he learned from the experience, while still describing himself as a “killer TV producer” with “no urge to surrender my spot in the fast lane,” even after the near-fatal incident.Restless after six years at “This Morning,” in 2016 he joined the then-faltering CBS program “Late Show With Stephen Colbert.” 
73	Within a year, Mr. Colbert had seized the late-night ratings crown from Jimmy Fallon of NBC’s “Tonight Show.”Soon after the Warner-Discovery deal was announced, Mr. Zaslav summoned Mr. Licht to Discovery’s headquarters in Manhattan on 19th Street and asked what he thought of CNN.Mr. 
74	Licht told him he had no interest in running it. 
75	“I got out of news, and I’m not going back,” Mr. Licht had insisted.Mr. 
76	Zaslav ignored the demurral. 
77	Over the next several weeks, he kept making the case to Mr. Licht. 
78	In fact, Mr. Zaslav said in an interview that he never considered anyone else for the job.The two men have known each other for 15 years, since both were working at NBC, where Mr. Zaslav helped start MSNBC. 
79	In the years since, they have had breakfast once a quarter. 
80	Mr. Licht has looked to Mr. Zaslav as a mentor, and Mr. Zaslav has admired Mr. Licht’s work ethic and drive.
81	“He’s a fighter, and he likes to win,” Mr. Zaslav said.At their first meeting, Mr. Zaslav argued that running CNN would be “a great opportunity to build the No. 1 news brand in the world,” and “the most trusted brand in news where people go every day and in a crisis for the best version of the truth.”And more than that: “This is important for America. It’s important for a functioning society.”Mr. 
82	Licht and Mr. Zaslav — not to mention Warner’s largest shareholder, the media mogul John Malone — were philosophically aligned. 
83	Fox and MSNBC were “advocacy” networks, as Mr. Zaslav put it, a proven business model appealing to like-minded viewers but of scant, if any, value as a public service. 
84	Whether by design or happenstance, he believed CNN had tacked left, a pale version of MSNBC that nonetheless alienated wide parts of the American electorate with a focus on politics and the president at the time, Mr. Trump.Ted Turner’s mantra had always been “the news is the star.” 
85	Mr. Trump “is not the star,” Mr. Zaslav said.Yet Mr. Licht was noncommittal. 
86	On a subsequent phone call, Mr. Zaslav urged Mr. Licht to think about CNN and whether he’d be interested in the top job. 
87	After Mr. Licht hung up, his wife, Jennifer Blanco Licht, a former TV executive herself, asked: “Is this crazy? I think you should do it.”The two men continued the conversation on a long walk in Central Park. 
88	(They both live near the park.) 
89	During that conversation, Mr. Zaslav warned Mr. Licht that he’d be closely scrutinized and judged harshly. 
90	Is your family ready for this? 
91	Are you ready for this? 
92	Because “it will be brutal,” Mr. Zaslav said.Mr. 
93	Licht said he doesn’t recall Mr. Zaslav ever offering him the job, or his accepting it. 
94	At one point, Mr. Zaslav simply asked, “Who’s your lawyer?” and started acting like Mr. Licht was CNN’s future chief executive. 
95	A contract ensued.On their first lunch afterward, at Mr. Zaslav’s usual corner table at Gramercy Tavern, Mr. Zaslav indicated their yearslong relationship had fundamentally changed. 
96	“We’ve been friends for 15 years,” Mr. Zaslav said. 
97	“We’re not friends any more. You work for me.”Almost immediately, their shared vision of saving democracy ran into the harsh reality of cable news economics.With Fox News and MSNBC having already staked out the right and left ends of the political spectrum, attracting the middle (what Mr. Licht referred to as “normal” people) has proved elusive. 
98	Mr. Zaslav had stressed that he didn’t care — at least not much — about CNN’s current ratings, revenue or profitability. 
99	He recognized that it would take years to reposition and rebuild the network. 
100	But even he had his limits.AT&T’s board had approved an ambitious budget of $350 million for CNN+, much of it already spent by the time Mr. Licht arrived. 
101	Many more millions would be needed. 
102	With Warner facing pressure from Wall Street to find $3 billion in savings, on April 21, Mr. Licht killed the streaming service after less than a month on air.In an effort to restore morale and calm anxiety, Mr. Licht assured CNN employees at a network-wide town hall meeting on May 5 that Warner Bros. 
103	Discovery didn’t anticipate further job cuts at CNN because there was no overlap between the news network and Discovery’s cable channels, and thus there wasn’t anyone else doing the same jobs that would need to be cut. 
104	In a series of additional town hall meetings, most of them leaked almost immediately to The New York Times and other news outlets, Mr. Licht also laid the groundwork for the network’s shift to broader, less political and less partisan coverage. 
105	This was not, he stressed repeatedly, a move to the “center,” a boring, political neutral zone that Mr. Licht wasn’t even sure existed. 
106	Rather, it was an attempt to explore controversial issues from varied perspectives — not to tell people “what to think,” as he put it, but “how to think,” or what he called a “blueprint for how to make decisions.”In July, Mr. Licht made a highly symbolic pilgrimage to Capitol Hill noteworthy for its inclusion of Republicans like the House minority leader, Kevin McCarthy, and Senator Tom Cotton of Arkansas. 
107	Although he spent equal time with Democratic leaders like House Speaker Nancy Pelosi and Senator Amy Klobuchar of Minnesota, Mr. Licht was irritated that his visit was billed as an “apology tour” and effort to coax Republicans back onto the network — part of CNN’s perceived move to the right.After long absences, several Republicans have since appeared on CNN, including Mr. McCarthy and Senator Rick Scott of Florida.Featuring hosts and guests with opposing points of view and playing up controversy has paid ratings dividends on cable in the past, notably on CNN’s own “Crossfire,” which came under criticism for evolving into to a verbal food fight criticized by the comedian Jon Stewart as “hurting America.”But Mr. Licht said he wasn’t interested in controversy for its own sake, but to offer a “rational conversation about polarizing issues.” 
108	After watching CNN, he hopes people will “take what they’ve heard to the dinner table and have a discussion,” he said. 
109	“That’s a dream of mine.”Two examples have been coverage of the abortion debate in the wake of the Supreme Court’s reversal of Roe v. Wade, and the debate over gun rights. 
110	To vocal criticism from the left, he hired Stephen Gutowski, founder and editor of The Reload, a firearms website. 
111	No one wants a school shooting, said Mr. Licht, whose hometown, Newtown, was the site of the Sandy Hook Elementary School massacre. 
112	“But we have to understand the culture of people who like guns,” he said.
113	“This is not vanilla, centrist or boring,” he added.Mr. 
114	Licht has barely begun to put his stamp on the network’s programming, but it’s already evident in the new morning show, “CNN This Morning.” 
115	Mr. Licht picked the hosts, persuading the left-leaning Don Lemon to trade his prime-time slot for early morning, and pairing him with the former Daily Caller reporter and CNN White House correspondent Kaitlan Collins and Poppy Harlow, a former host of “CNN Newsroom.” 
116	The show takes a somewhat similar approach to the one he used at “CBS This Morning” (which also shares a near-identical name).
117	In a series of interviews with The Times, Mr. Licht visibly came to life talking about “This Morning” and its co-hosts. 
118	“They obviously like each other,” he said. 
119	“The chemistry is great. I love the collaboration. Every day, it evolves. It’s not like me giving orders. It’s so much fun.”“This Morning” debuted on Nov. 1. 
120	The New York Post (which shares ownership with CNN’s rival, Fox News) reported the next day that “‘CNN This Morning’ bombs in debut,” drawing just 387,000 viewers, far behind rival morning shows and trailing its predecessor on CNN, “New Day.” 
121	CNN called the instant critique “absurd and cheap” after just one day’s data. 
122	(Since then, the show has gained slightly among total viewers.) 
123	More significantly, Mr. Licht noted, “This Morning” has broken news, including the chief Washington correspondent Jake Tapper’s scoop that Senator Kyrsten Sinema of Arizona was leaving the Democratic Party to become an Independent.Prime time looms as an even greater challenge. 
124	In August, Mr. Licht moved Mr. Tapper from his 4 p.m. anchor position to the coveted 9 p.m. slot that had been vacated by Chris Cuomo after CNN fired him for what it deemed inappropriate efforts to help his brother, New York’s former governor, Andrew Cuomo, fend off the sexual harassment allegations that led to his resignation from office. 
125	The experiment with Mr. Tapper fared poorly in the ratings and lasted just one month.Mr. 
126	Licht acknowledged that prime time remains an “open canvas.” 
127	He said he and his colleagues were meeting and “throwing things against the wall, looking at off-the-beaten path opportunities.” 
128	Among the names tossed out have been entertainment, comedy and sports figures. 
129	He declined to be more specific but promised surprises.Miklos Sarvary, a professor and director of the media and technology program at Columbia Business School, said that entertainment was potentially more profitable than low-margin news. 
130	“But what does that do to the brand if you want to be the most trusted name in news?” he said. 
131	“News is supposed to be serious. I’m not sure that putting on a comedian is a great move for credibility.”Mr. 
132	Licht said he understood Mr. Sarvary’s point, but said prime time offered “some leeway for being a little different.”“It has to be compelling and entertaining without hurting the news brand,” he said, citing his former boss Mr. Colbert, and Mr. Stewart as “the kind of people who’d work,” while acknowledging that Mr. Stewart is already locked into a lucrative contract at Apple TV.Every Saturday, Mr. Licht sends Mr. Zaslav a memo with highlights of the week and programming and financial updates. 
133	Mr. Licht’s growth strategy is focused on CNN.com, which attracts more than 200 million unique visitors each month, according to CNN. 
134	But at its peak, CNN digital generated only about 10 percent of the network’s profits, Mr. Licht confirmed.On Oct. 13, Mr. Licht made his debut in front of Warner Brother Discovery’s board at a hotel in Los Angeles, where he outlined both his growth and content strategy. 
135	Asked about his efforts to make CNN less partisan, Mr. Licht gave this analogy: Suppose it’s raining outside. 
136	CNN plans to have people on who love the rain, and it will have people on who say they don’t like the rain. 
137	But it won’t have anyone on who says it’s sunny out.Mr. 
138	Licht said he used the analogy to make clear that a less-partisan CNN did not mean it was any less committed to truth. 
139	“This wasn’t to plot a new course but to assure people we would not let up one inch in being truth tellers,” he said. 
140	“The change is we will not do Trump 24/7 or let him dictate our agenda.”By all accounts, Mr. Licht’s presentation was warmly received by directors, including Mr. Malone.Mr. 
141	Licht’s vision is contending with industrywide pressures to cut costs. 
142	(He said he appreciates but doesn’t really believe Mr. Zaslav’s professed indifference to financial results.) 
143	By announcing the need for more layoffs on Oct. 26, he said he hoped to engage in a “transparent” process that would leave everyone feeling they’d been heard. 
144	But, he said, “it would be irresponsible not to do the tough work now.” 
145	He added, “I promise you CNN will be more profitable next year.”However transparent, many in CNN’s rank and file felt blindsided by the cuts, especially after what they perceived as his earlier reassurances that no further layoffs would be needed. 
146	In a all-staff meeting in November, Mr. Licht said he stood by his earlier remark that there would be no merger-related layoffs, and “I absolutely would not have said something that I did not believe to be true.” 
147	But he said he understood how his remarks had hurt his credibility. 
148	“I have to win that credibility back,” he acknowledged.Mr. 
149	Licht said the firings were the “low point” of his tenure so far.At another all-staff meeting this month, aimed at restoring morale, Mr. Licht took questions and then ended with a passage he wrote himself:In terms of morale, let me just say, you work at a world-renowned news organization alongside the best journalists on the globe. 
150	Your jobs have meaning. 
151	Your jobs have an impact. 
152	You are part of something bigger, of something with tremendous meaning. 
153	And nothing about that has changed. 
154	And you have in me as a leader, who has done a lot of your jobs, someone who has your back every step of the way. 
155	My loyalty is first and foremost to this organization and to journalism without fear or favor to anyone else, including our parent company.That’s why I’m here. 
156	That’s why I took this job.
157	“I want CNN to be essential to society,” Mr. Licht said in one of our interviews. 
158	“If you’re essential then the revenue will follow.”And if it doesn’t?
159	“Maybe it won’t work,” Mr. Licht conceded. 
160	“But I’d rather try to win this way.”Benjamin Mullin and Michael M. Grynbaum contributed reporting.
161	After three pandemic-battered years at the box office, Hollywood desperately wanted “Avatar: The Way of Water,” the sequel to the top-grossing film on record, to arrive like a ticket-selling tsunami. 
162	Surveys that track audience interest suggested that “The Way of Water” could arrive to as much as $175 million in opening-weekend ticket sales in the United States and Canada.It was not to be.The ultraexpensive event movie collected about $134 million at North American theaters over its first three days, according to Comscore, which compiles ticketing data. 
163	Directed by James Cameron and revisiting the fantasy world of Pandora, “The Way of Water” cost Disney an estimated $600 million to make and market. 
164	Three more sequels are planned.But there may still be a way for “The Way of Water” to become a big, blue juggernaut — possibly even surpassing the $2 billion in global sales that Cameron publicly set as the benchmark for financial success, given the film’s stratospheric production and marketing costs. 
165	Consider what happened with the first “Avatar” in 2009. 
166	It arrived to a soft $77 million and went on to gross $2.9 billion worldwide.
167	“It’s not the kind of movie that you can analyze by looking at how the first weekend did,” said Richard L. Gelfond, the chief executive of IMAX Corporation. 
168	“It’s all about how it holds on. I think the legs are going to be really strong.”IMAX is planning to play “The Way of Water” until the end of January, in part because there is very little competition until then. 
169	Studios typically flood theaters with spectacles at this time of year because the holidays leave so many people with time on their hands. 
170	But multiple event movies were pushed into 2023 because of pandemic-related slowdowns in production.AMC Entertainment, the world’s No. 1 multiplex operator, has more than 100,000 showtimes and 10 million seats on sale for “The Way of Water” through New Year’s Day in the United States alone.
171	“The Way of Water” also arrived in cinemas in almost every international market over the weekend, collecting an additional $300.5 million, for a healthy global opening total of $434.5 million, according to Disney. 
172	It was the second-highest global opening for the year, behind “Doctor Strange in the Multiverse of Madness.”The top international market for “The Way of Water” was China, where the movie arrived to $57.1 million in ticket sales, despite restrictions on theater capacity in some major cities because of coronavirus outbreaks. 
173	Also in China, IMAX delivered its biggest opening weekend marketing share ever, accounting for 27 percent of the box office in the country on only 1 percent of total screens.In North America, an unusually large percentage of ticket sales for “The Way of Water” came from IMAX theaters and other premium-format locations, including those with 3-D presentation. 
174	Those venues accounted for 62 percent of the film’s domestic total, according to Disney. 
175	Some people may have had a difficult time finding tickets to such screenings — sellouts were common — and decided to wait, box office analysts said.
176	“The Way of Water,” an ecological parable that is a hybrid of live-action footage and specialized animation, has a marathon run time of three hours and 12 minutes, which may have been too much of a commitment for some people on the weekend before Christmas. 
177	But most box office analysts do not see length as a problem for “The Way of Water” in the long run, in part because reviews have been quite positive. 
178	Ticket buyers gave the movie an A grade in CinemaScore exit polls.
179	(The first “Avatar” was two hours and 42 minutes long. “The Lord of the Rings: The Fellowship of the Ring,” with a run time of three hours and 29 minutes, holds the length record for a no-intermission, wide-release film, according to Comscore.)“Expectations aside, this is an outstanding opening,” said David A. Gross, a film consultant who publishes a newsletter on box office numbers, noting that “The Way of Water” arrived to stronger ticket sales than most superhero sequels. 
180	“The movie is set up for a very strong run,” he added.
181	The Russian soldier was named Dmitri Tsvigun. 
182	A table tennis coach from a small city in Siberia, he had volunteered to fight in Ukraine. 
183	But at age 30, he died from shrapnel wounds when a tank shell exploded near him in Ukraine’s eastern Donetsk Province on Nov. 20.“He responded to a call from his heart to join the special military operation,” said a short memorial article in a local newspaper on Dec. 8. 
184	That brief account got Mr. Tsvigun added to a list of confirmed Russian war deaths maintained by a small, dedicated team of data journalists and volunteers, as the Kremlin has largely avoided updating the number publicly. 
185	Run by Mediazona, the independent Russian news outlet, with the BBC’s Russian service and about a dozen anonymous volunteers in Russia, the list pulls information from sources like newspaper articles, photographs on tombstones, fellow soldiers mourning their comrades and even tips from relatives who want their loved ones included in the tally.The list has surpassed 10,000 names, including more than 400 Russians drafted recently.
186	“If the Russian government does not count Russian casualties, then someone has to do it,” said David Frenkel, one of four data reporters from Mediazona running the project. 
187	“It is important for us to explain to Russians the cost of the war,” he added. 
188	“If they do not understand the cost from the pictures of devastated Ukrainian cities, then maybe the number of dead Russians will make them think about it.”The Russian government has tried to avoid just that by barely mentioning the death toll from the war it launched with the invasion of Ukraine on Feb. 24. 
189	It has updated the number exactly twice: once at the end of March and again in September, when the defense minister, Sergei K. Shoigu, said that 5,937 Russian troops had been killed since the war started.That official number is notably smaller than estimates from Western military and intelligence officials. 
190	Gen. Mark A. Milley, the chairman of the Joint Chiefs of Staff, for example, said in November that Moscow’s casualties were “well over 100,000 Russian soldiers killed and wounded.”There have been similar estimates for Ukrainian losses, with Mykhailo Podolyak, a senior adviser to President Volodymyr Zelensky, telling a Ukrainian news station this month that up to 13,000 Ukrainian troops had died in the conflict.With so much fog of war shrouding the subject, Mediazona decided that online sleuthing was needed to establish a baseline of Russian deaths. 
191	A scattered group of volunteers in Russia was already trying to document the deaths on their own, and the BBC News Russian service had done several articles on the subject, so they combined forces.They did not set out to document every death, and estimated that their Russian count was about one-third to half the true total. 
192	But by harvesting as much information as was available from social media posts and putting a name to every death listed, they figured their number was better than an estimate.
