22	In tandem with this, there are mitigation schemes and solutions that can be adopted quickly and scaled regionally and globally. 
23	Nature-based solutions, such as blue carbon habitats or coastal ecosystems, extract and store carbon, thereby reducing the amount of carbon the oceans absorb and its resulting acidity. 
24	Additionally, seagrass and mangroves in coastal wetlands also draw carbon from the atmosphere before it reaches the water, sequestering it in their roots, branches and surrounding sediment. 
25	Similarly, marine-protected areas (MPAs) set aside by governments for long-term conservation can be redesigned to mitigate and/or adapt to the effects of ocean warming and acidification. 
26	The U.K., among other countries, is inserting climate smart decision-making into its MPA planning. 
27	We need to tackle this crisis from all angles — through research, conservation, innovative technology, collaborative partnerships and funding. 
28	Agreement on Target 8 is a welcome milestone, but if we are to avoid the worst impacts of ocean acidification, it is time to turn this agreement into action. 
29	Equally importantly preparations already underway for COP28 of climate convention to pick this topic and give to it its due prominence.
30	New Rule Would Strengthen Grid Resiliency, Cut Carbon Emissions, and Deliver up to $15 Billion in Savings to the Nation  The U.S. Department of Energy (DOE) proposed new energy-efficiency standards for three categories of distribution transformers to improve the resiliency of America’s power grid, lower utility bills, and significantly reduce domestic carbon-dioxide (CO2) emissions. 
31	DOE’s proposal represents a strategic step to advance the diversification of transformer core technology, which will conserve energy and reduce costs. 
32	Almost all transformers produced under the new standard would feature amorphous steel cores, which are significantly more energy efficient than those made of traditional, grain-oriented electrical steel. 
33	If adopted within DOE’s proposed timeframe, the new rule will come into effect in 2027.   
34	“The Biden-Harris Administration continues to use every means available to reduce America’s carbon footprint while strengthening our security posture and lowering energy costs,” said  U.S. Secretary of Energy Jennifer M. Granholm. 
35	“Efficient distribution transformers enhance the resilience of our nation’s energy grid and make it possible to deliver affordable electrical power to consumers in every corner of America. By modernizing their energy-conservation standards, we’re ensuring that this critical component of our electricity system operates as efficiently and inexpensively as possible.”   DOE estimates that the proposed standards, if finalized, would reduce U.S. CO2 emissions by 340 million metric tons over the next 30 years—an amount roughly equal to the annual emissions of 90 coal-fired power plants. 
36	DOE also expects the proposed rule to generate over 10 quads of energy savings and approximately $15 billion in savings to the nation from 30 years of shipments.  
37	The Administration is also working to address near-term supply chain challenges and strengthen domestic manufacturing of key components in the electric grid. 
38	In June, President Biden invoked the Defense Production Act to accelerate the domestic production of clean energy technologies, including distribution transformers and grid components. 
39	In October, DOE issued a Request for Information to gather additional public input to determine how to maximize the impact of these new authorities. 
40	The comment period closed on November 30th and DOE is carefully considering the information submitted. 
41	See related article: DOE Announces $8 Million to Integrate Solar Energy Production with Farming Additionally, as the supply of traditional, grain-oriented steel tightens, DOE is focused on diversifying domestic steel production where capacity can be expanded, such as in the production of amorphous steel used in advanced transformers. 
42	In support of these efforts, DOE is also finalizing the implementation guidance for the distribution transformer and extended product system rebate programs established by the Energy Act of 2020 and funded by President Biden’s Bipartisan Infrastructure Law. 
43	This rebate program encourages the replacement of energy-inefficient distribution transformers and extended product systems with more-efficient replacements.   
44	A distribution transformer is a device used to change the voltage of electrical power. 
45	A common sight on utility poles in neighborhoods throughout the country, these transformers lower the voltage of electrical power before distribution to the customer. 
46	Purchasers of distribution transformers are primarily electric utilities and commercial or industrial entities.   
47	Current efficiency standards apply to liquid-immersed, low-voltage dry-type, and medium-voltage dry-type distribution transformers. 
48	DOE’s proposed rule would amend the energy conservation standards for all three categories.   
49	On Thursday, February 16, 2023, DOE will host a public meeting to solicit feedback on the proposed rulemaking from stakeholders.   
50	DOE’s Appliance and Equipment Standards Program implements minimum energy conservation standards for more than 60 categories of appliances and equipment. 
51	As a result of these standards, American consumers saved $63 billion on their utility bills in 2015 alone. 
52	By 2030, cumulative operating cost savings from all standards in effect since 1987 will reach nearly $2 trillion. 
53	Products covered by standards represent about 90% of home energy use, 60% of commercial building use, and 30% of industrial energy use.
54	Iberdrola has signed a partnership with Bilbao, Biscay-based Woza Labs to protect its power lines from climate change. 
55	The startup will use its expertise to develop digital solutions, such as geographic information systems and satellite image analysis, which will enable Iberdrola’s network business to predict, plan and quantify climate risks that may cause damage to network assets.  
56	Woza Labs is the winner of the challenge launched in October by Iberdrola through its PERSEO startup programme. 
57	The Basque company will design a programme to determine how climate change and its derivatives – strong winds, torrential rains, Filomenas – may affect Iberdrola’s grids. 
58	This will allow the company chaired by Ignacio Galán to prioritise grid investments or reforms to mitigate these risks. 
59	The aim is to scale this type of solution to the geographies where the group operates. 
60	Distribution lines are one of the pillars of the electricity system worldwide, and even more so with the integration of renewable production, the drive for energy efficiency and the improvement of the quality of supply. 
61	Iberdrola, with 1.1 million power lines, aims to reduce faults in distribution networks in forest environments, most of which are due to falling trees and branches caused by weather phenomena caused by climate change.  
62	The distribution grid, due to its extension and the new environmental threats, requires investments to improve its resilience, so that it is prepared to face these threats. 
63	The grid business is crucial for Iberdrola, which announced at its Capital Markets & ESG Day held on 9 November that it will allocate 57% of the total €47 billion in investments planned between 2023 and 2025 to this area (around €27 billion).  
64	The improvement of distribution lines is the way to change the traditional way of supplying electricity unidirectionally – from the transmission grids to the consumption points – to one that acts as an intelligent and interactive platform. 
65	Thus, this infrastructure will be able to integrate more renewable generation, and provide greater capacity for new associated innovations, such as electric vehicles, self-consumption or the electrification of heat, among others.See related article: Iberdrola Obtains Favorable Environmental Impact Statement for Onshore Wind Farm Project in Spain The challenge has been launched within the framework of BiOK!, the meeting place offered by BEAZ (an entity of the Department of Economic Promotion of the Provincial Council of Bizkaia) for the generation of new business opportunities, in collaboration with Iberdrola’s new smart grid innovation centre, the Global Smart Grids Innovation Hub. 
66	Iberdrola has transmission and distribution power lines in the United States, Brazil, the United Kingdom, and Spain. 
67	This network consists of more than 4,400 high to medium voltage substations and more than 1.5 million medium to low voltage distribution transformers, built and operated to provide a high quality and reliable service to a total of 31 million electricity supply points. 
68	This year, Iberdrola celebrates 15 years of innovation in the energy sector through its PERSEO startup programme. 
69	This has helped the utility to launch innovative solutions to promote renewable energies, decarbonisation and electrification of the economy, digitalisation of grids, promotion of efficient storage and care for the environment. 
70	The initiative, with eight companies currently in its portfolio, has created a global ecosystem of startups over the years with an investment of more than €100 million. 
71	The programme’s ecosystem includes more than 7,500 startups, including unicorns – companies valued at more than $1 billion – such as electric vehicle charging solutions manufacturer Wallbox and Stem, which offers smart battery storage solutions.  
72	Pilot projects give startups access to large volumes of data and real energy assets by testing their technologies in a real-world environment, while at the same time offering investment to startups with the highest growth potential. 
73	These two formulas provide insight into the market and access to key technologies first-hand.
74	Pyxus International, Inc. (OTC Pink: PYYX), a global value-added agricultural company, today released its Fiscal Year 2022 Sustainability Report , detailing the Company’s approach to sustainability and its actions to address global environmental and social issues. 
75	This is Pyxus’ first sustainability report following the release of its environmental, social and governance (ESG) framework in December 2021.“This report marks a significant milestone in Pyxus’ sustainability journey. It provides stakeholders with a comprehensive understanding of how our ESG framework and business strategy are intertwined and reaffirms our commitment to transparent reporting as we execute against our measurable ESG goals,” said Pyxus President and CEO Pieter Sikkel. 
76	“We are excited to share tangible examples of our progress as we work to transform people’s lives and improve the communities in which we operate.”See related article: Pyxus International Recognized for Efforts to Address Climate ChangeHighlights of Pyxus’ Fiscal Year 2022 Sustainability Report include: “I am proud of the progress made against our global ESG goals, which was achieved in spite of operational hurdles including two consecutive years of La Niña. This is a prime example as to why we must continue to identify innovative solutions and collaborate with like-minded companies to drive the greatest global impact so that together we can grow a better world,” said Sikkel. 
77	Pyxus’ Fiscal Year 2022 Sustainability Report was prepared in accordance with the Global Reporting Initiative (GRI) Standards: Core option and outlines the Company’s performance for the period between April 1, 2021 and March 31, 2022 (fiscal year 2022).
78	Outlines Cedar Fair’s Environmental, Social and Governance framework and key strategic pillarsCedar Fair Entertainment Company, a leader in regional amusement parks, water parks and immersive entertainment, has published its first ESG strategy report. 
79	Titled “Better FUN Builds a Better World: Our Blueprint for Action,” the report outlines Cedar Fair’s ESG framework and five key strategic pillars. 
80	The report is available to download on the company’s investor relations website: https://ir.cedarfair.com .
81	“Cedar Fair is proud of our legacy of doing what is right for our associates, our guests and our communities,” said Richard A. Zimmerman, Cedar Fair’s president and chief executive officer. 
82	“Our inaugural ESG strategy report represents a significant milestone in our ongoing ESG journey. This ‘Blueprint for Action’ allows us to provide transparent updates on our approach to social and environmental responsibility and our initiatives to create a safer, more sustainable, and more equitable Cedar Fair. In collaboration with more than 100 associates across the company, we established an enterprise-wide framework that will guide our efforts and help us achieve our ESG goals. We look forward to sharing our progress as we build a better world for the millions of people we serve across North America.”See related article: Pyxus Releases Fiscal Year 2022 Sustainability Report The inaugural report formalizes Cedar Fair’s public reporting process on its ESG strategy and progress on its key priorities. 
83	Going forward, the company plans to share data and metrics on its website and in its annual ESG reports using internationally accepted reporting guidelines, such as the indicators identified by the Sustainability Accounting Standards Board (SASB) and the Global Reporting Initiative (GRI).
84	Highlights from the report include:
85	Kaiser Aluminum Corporation (NASDAQ: KALU), a leading producer of semi-fabricated specialty aluminum products serving customers worldwide with highly-engineered solutions for aerospace and high-strength, packaging, custom automotive, general engineering and other industrial applications, today published its 2021 Sustainability Report summarizing the Company’s focus and initiatives around its environmental, social and governance programming and development as it continues to manage its business for long-term success in a manner that is economically, environmentally and socially responsible. 
86	The report is available on the Company’s website at https://www.kaiseraluminum.com/community-environment/.
87	“We continued to build on the core elements of our sustainability initiatives in 2021 to ensure we are well-positioned for future growth in the rising circular economy,” said Keith A. Harvey, President and Chief Executive Officer. 
88	“Our accomplishments are a result of our continuing commitment to identify, enhance and implement policies, disclosures and programs to create a more sustainable future and long-term value for our stakeholders. We believe Kaiser represents a part of the carbon solution with products that are inherently sustainable and infinitely recyclable, which continues to further support the strategic positioning of our company as a responsible and resilient organization for long-term growth and profitability.”See related articles: Mercedes-Benz and Hydro Partner for Low-Carbon Aluminum, Societe Generale, Citi, ING jointly tackle aluminum decarbonization, Novelis to Build New $50 Million Recycling and Casting Center in South Korea to Expand Low-Carbon Aluminum ProductionMr. 
89	Harvey continued, “Looking ahead, we will remain focused on continuing to nurture our corporate culture of safety, diversity, equity, inclusion and belonging, as well as maintaining our strong corporate governance practices and implementing our strategies and investment decisions in-line with our corporate values and sustainability initiatives for the benefit of all stakeholders.”Highlights of the Company’s 2021 Sustainability Report:Source: Kaiser Aluminum Corporation
