,Biodiversity and Land Use,Carbon Emissions,Climate Change Vulnerability,Electronic Waste,Financing Environmental Impact,Opportunities in Clean Tech,Opportunities in Green Building,Opportunities in Renewable Energy,Packaging Material and Waste,Product Carbon Footprint,Raw Material Sourcing,Toxic Emissions and Waste,Water Stress,Accounting,Board,Business Ethics,Ownership and Control,Pay,Tax Transparency,Access to Communications,Access to Finance,Access to Health Care,Chemical Safety,Community Relations,Controversial Sourcing,Financial Product Safety,Health and Demographic Risk,Health and Safety,Human Capital Development,Labor Management,Opportunities in Nutrition and Health,Privacy and Data Security,Product Safety and Quality,Responsible Investment,Supply Chain Labor Standards
10,0.99284005,0.2139473,0.20690523,0.18389384,0.4919163,0.102603935,0.43444768,0.9269336,0.40040523,0.05192611,0.059371985,0.16825935,0.60783,0.26866797,0.0033907567,0.016388668,0.089478865,0.10578345,0.019295458,0.32924834,0.38364837,0.24177535,0.104417734,0.011308724,0.13646777,0.27254593,0.74241984,0.0030759196,0.0064998306,0.0045204917,0.42561758,0.001139388,0.023332166,0.325781,0.23070687
11,0.012369551,0.96312237,0.26226154,0.16839695,0.5060712,0.19142845,0.04565957,0.6759568,0.3417625,0.4304502,0.059401706,0.30494842,0.0372405,0.31228852,0.018815307,0.81029594,0.6259734,0.19428146,0.029082138,0.35147664,0.2852785,0.0062598004,0.105785295,0.006278057,0.15472895,0.34440008,0.12697273,0.0037064464,0.0022486206,0.0047662337,0.018910615,0.0011881081,0.046674795,0.4182599,0.009815553
12,0.109934464,0.60341126,0.20556001,0.12619288,0.48497456,0.08529563,0.027096128,0.3836004,0.043142,0.07684111,0.06426549,0.08498951,0.0017094113,0.2518898,0.0039541936,0.0034138735,0.1650857,0.066028684,0.020198252,0.24088123,0.27221188,0.0086726,0.06922738,0.05617172,0.11601303,0.35570818,0.07380918,0.0027086802,0.0009617158,0.006038383,0.01780415,0.0010164991,0.021316381,0.22709742,0.9931543
13,0.012628564,0.028834665,0.24825048,0.17858197,0.4642591,0.1024797,0.026683845,0.050829284,0.024975643,0.032996885,0.10795822,0.34488344,0.0020362372,0.58777124,0.008857417,0.046602283,0.05218286,0.16405602,0.02807078,0.42665324,0.4510901,0.082262665,0.4551183,0.010684631,0.17190135,0.2785421,0.2454469,0.20008686,0.99860805,0.052622255,0.65032345,0.0045566717,0.93439376,0.15025908,0.18763906
14,0.026640479,0.020351082,0.3837941,0.21968581,0.34133768,0.13887092,0.028904429,0.063727625,0.02768371,0.17186828,0.40252697,0.32101044,0.002558437,0.80476624,0.013171583,0.9421519,0.20648131,0.28960714,0.025305789,0.3414893,0.28179514,0.085486405,0.16656196,0.026634812,0.25119033,0.28254607,0.44014502,0.027290097,0.9975822,0.055742096,0.11038487,0.004545171,0.47099596,0.13491005,0.058702234
15,0.0073991953,0.034066398,0.2946418,0.19089301,0.35037524,0.124012224,0.022141777,0.08094416,0.028030906,0.24186547,0.31993115,0.25933215,0.0038093226,0.6685959,0.009602458,0.3543115,0.08404972,0.15023445,0.032769393,0.34092835,0.37183413,0.012101582,0.1671102,0.057600316,0.28296268,0.29282287,0.5356134,0.11800563,0.9954921,0.46509913,0.082599975,0.00512008,0.2540093,0.13048711,0.16151494
16,0.2578139,0.83491814,0.43848073,0.24181764,0.39731377,0.19858685,0.03917637,0.10554131,0.67551416,0.7018282,0.35486668,0.5413226,0.0073791277,0.35543114,0.058754623,0.98294556,0.61310923,0.12177334,0.055025663,0.3682209,0.36471853,0.7169464,0.19019666,0.026287109,0.24618754,0.30777988,0.16900793,0.010153016,0.014088324,0.037411314,0.04503084,0.9941586,0.83547884,0.11459775,0.07057111
17,0.046685584,0.038405053,0.25036746,0.29939485,0.44077504,0.44820717,0.030080775,0.03835232,0.46071312,0.038525745,0.17667949,0.37373963,0.0017206272,0.35213464,0.06302344,0.009618078,0.08760719,0.16970628,0.035189208,0.4432728,0.35668626,0.10078921,0.58122647,0.00891387,0.19026548,0.26308653,0.28579387,0.10128572,0.9975521,0.010024127,0.3788473,0.0018745662,0.9157563,0.15921046,0.5431267
18,0.011445482,0.007964206,0.19120103,0.13093624,0.4000101,0.0840884,0.022468278,0.01589467,0.017787311,0.02454889,0.10384128,0.29754472,0.0018763765,0.84106576,0.006128311,0.983316,0.063090265,0.12146225,0.02566902,0.41741252,0.3970726,0.016561812,0.2884205,0.009857806,0.19312604,0.28538588,0.10971199,0.8466933,0.99718946,0.01811392,0.0324342,0.033160247,0.9047141,0.110318445,0.19969161
19,0.0052342787,0.112296134,0.24375935,0.13775691,0.35733533,0.0845061,0.020832356,0.7975668,0.53595954,0.026702445,0.11344049,0.09560041,0.0017032308,0.13046575,0.051598333,0.011878352,0.14011304,0.36503306,0.020084195,0.42052037,0.27608937,0.020866605,0.09159159,0.9952011,0.15587369,0.29264683,0.44165114,0.015310409,0.9988996,0.98526704,0.7625131,0.0018544975,0.02236218,0.13251919,0.052297197
20,0.9929733,0.06495469,0.18782867,0.23936494,0.49426123,0.09075772,0.022905823,0.2818256,0.07371928,0.042451635,0.11804717,0.08566393,0.0098640835,0.15944546,0.0046441373,0.0043529584,0.060553797,0.091333196,0.020741483,0.2723106,0.3101929,0.048979785,0.15830085,0.0053151413,0.14716144,0.28640863,0.08623351,0.023900764,0.0013809942,0.0041135824,0.03122618,0.0010709765,0.043305613,0.19006293,0.984869
21,0.007855639,0.005920777,0.1719799,0.1437984,0.40869296,0.09968461,0.019932415,0.0150475325,0.012143154,0.023483928,0.062310085,0.089901835,0.0014283798,0.14296886,0.0042286674,0.013909205,0.054256562,0.21308191,0.023335066,0.3859884,0.3367571,0.42508057,0.15188737,0.009039344,0.17521979,0.2821787,0.08805596,0.03988673,0.98134285,0.026531324,0.034872845,0.0019589777,0.8945043,0.11919911,0.5069203
22,0.9954313,0.0075099547,0.15977594,0.20480786,0.4219873,0.121622466,0.021292407,0.013023683,0.022732502,0.028885102,0.3215485,0.10893028,0.0015095125,0.5566087,0.0024527584,0.003260729,0.044390514,0.05995957,0.022047294,0.2618722,0.2724618,0.0044113593,0.19881932,0.008647358,0.1995851,0.24442235,0.05423547,0.0040094364,0.000902927,0.0039073834,0.017592592,0.0011377046,0.032430775,0.12760727,0.91138756
23,0.005248803,0.010923136,0.17112936,0.14347711,0.44643036,0.09106681,0.018534347,0.045992397,0.021906922,0.03724159,0.07308615,0.19192122,0.0018709287,0.7150419,0.006070374,0.98265576,0.06923771,0.62094915,0.042231143,0.46536934,0.48049352,0.026624367,0.1688816,0.021422885,0.21762955,0.29695722,0.14577955,0.008828909,0.99869186,0.1367484,0.33561805,0.005729035,0.3222233,0.12500748,0.11397124
24,0.29829574,0.2349635,0.36763284,0.38315845,0.3575108,0.17052557,0.15348049,0.24337426,0.5562556,0.10810748,0.23139378,0.66900367,0.0029522912,0.76683205,0.80624783,0.87647736,0.12533675,0.12812635,0.049464542,0.55990887,0.38268644,0.73517066,0.28952953,0.05149724,0.25247407,0.2393817,0.8251329,0.02594764,0.9962831,0.13599126,0.75345975,0.4616034,0.9119378,0.18061116,0.07719118
25,0.19720384,0.22331144,0.5394252,0.3596776,0.36708993,0.12914348,0.14533235,0.074186854,0.7097055,0.11037021,0.21252848,0.48869658,0.0053608874,0.8552235,0.8834532,0.97101843,0.857927,0.18029772,0.2607528,0.5491662,0.32994434,0.7261995,0.17872089,0.12912856,0.3044148,0.2540251,0.854143,0.28620794,0.06527623,0.14902292,0.22678605,0.8772957,0.9036969,0.18435368,0.04453333
26,0.101716906,0.52968377,0.4348796,0.3981899,0.43219313,0.17697738,0.06894837,0.06981036,0.84244615,0.07576284,0.22498876,0.6028011,0.006352069,0.8726772,0.95565766,0.9886468,0.68507326,0.16430387,0.17075543,0.5678347,0.4597794,0.67872465,0.35841644,0.103558786,0.28403792,0.27050725,0.67918,0.725988,0.9408824,0.07210317,0.53328574,0.6785528,0.8844406,0.2583908,0.20825131
27,0.9855651,0.97804797,0.19105522,0.15168963,0.66085374,0.09191357,0.022996206,0.7722523,0.0378172,0.101412125,0.061425466,0.110054314,0.0033264994,0.1426181,0.0029989972,0.008837881,0.060768157,0.08413407,0.018603127,0.26741594,0.43160513,0.008249023,0.13738675,0.0051740985,0.15128444,0.45229656,0.10143831,0.0026725112,0.0010570845,0.0031075308,0.0215636,0.0010174826,0.023402834,0.41470134,0.58165795
28,0.99309134,0.055248965,0.192973,0.2731708,0.47072643,0.2316293,0.0392718,0.851845,0.02961818,0.034665257,0.073622756,0.09179506,0.71254194,0.12730724,0.02219713,0.013342356,0.048826408,0.06389731,0.016731871,0.33466196,0.31752643,0.020700775,0.06641641,0.09711974,0.1338513,0.25664982,0.100754976,0.0032187323,0.96236783,0.008243435,0.19401805,0.0010149494,0.028304592,0.31191865,0.83713126
29,0.98395294,0.03829895,0.19649544,0.35081562,0.50572103,0.11860285,0.029582495,0.8908653,0.18951179,0.43752187,0.07947851,0.09176445,0.67195666,0.13166165,0.0027573048,0.006424842,0.08825264,0.060028397,0.017236145,0.3542085,0.34001228,0.014654962,0.069929734,0.012429461,0.1358035,0.32742608,0.15789345,0.0033193848,0.040411234,0.0035635314,0.044880576,0.0010065252,0.031060187,0.5542684,0.662203
30,0.98515826,0.9536881,0.2048548,0.189313,0.41883567,0.10023213,0.019991186,0.9268479,0.033292748,0.740202,0.10972151,0.15675674,0.17660657,0.7792416,0.007954044,0.0095159495,0.27246863,0.35657948,0.020992104,0.3058529,0.37786937,0.014658359,0.1517219,0.0060725035,0.17272556,0.3981674,0.33400133,0.001978062,0.0009919613,0.0034278815,0.030974085,0.0010738734,0.03919024,0.18859555,0.4241821
31,0.0069988854,0.08446038,0.18244393,0.19431421,0.7211215,0.11267578,0.020616729,0.019327007,0.011183989,0.03895665,0.0682993,0.12290639,0.0014360852,0.1778525,0.0035457502,0.0919909,0.16035724,0.16097638,0.03096241,0.30401775,0.5918495,0.066242956,0.28255412,0.0068620713,0.23680519,0.51855004,0.0668111,0.0019051534,0.0011184637,0.0036530818,0.027454058,0.0020848846,0.019552652,0.5738636,0.06385096
32,0.022810442,0.03170151,0.2009741,0.5458974,0.48249063,0.08679885,0.018819716,0.021565663,0.29525274,0.04983964,0.1335413,0.7260348,0.0017023862,0.68848526,0.003386521,0.9643854,0.06434442,0.15325232,0.026827449,0.447535,0.38462588,0.021773838,0.51538163,0.005844151,0.22679332,0.29024127,0.3362027,0.0529039,0.0031917442,0.008010489,0.02410245,0.019357864,0.9447203,0.14773226,0.03700817
33,0.9845595,0.9804868,0.33236763,0.16748501,0.60278714,0.6726922,0.02238271,0.08867075,0.02563308,0.6322954,0.13058387,0.12968183,0.9378718,0.12871274,0.0031550033,0.0061013084,0.80606407,0.05910238,0.0235349,0.25870177,0.2766539,0.057162374,0.17167254,0.0053680623,0.3563155,0.3955082,0.053184927,0.0057851397,0.0009225431,0.003516987,0.017354535,0.0010851377,0.07822277,0.6522118,0.97171944
34,0.00995059,0.021263959,0.33121198,0.20745291,0.38864145,0.6111002,0.020166056,0.019667394,0.013918096,0.044879317,0.07657089,0.100056276,0.0033834197,0.14040138,0.016726693,0.94663733,0.7430172,0.07614288,0.63655245,0.40389442,0.269535,0.0048048496,0.097912006,0.018851684,0.4534578,0.28541347,0.08190605,0.014427145,0.0017844832,0.006531206,0.02060752,0.0017239,0.07506058,0.2934392,0.9719173
35,0.03528456,0.3740003,0.1930235,0.26437607,0.5878638,0.14305869,0.021327654,0.022486363,0.04757791,0.07424573,0.2710478,0.36659285,0.0020862583,0.8556385,0.96010387,0.054030076,0.3613118,0.16187222,0.052638542,0.511801,0.47101617,0.8151502,0.54244083,0.0064494684,0.41613984,0.27758068,0.24700755,0.0053805667,0.0013450081,0.006617599,0.032420456,0.0012776051,0.050239045,0.31668404,0.37746495
36,0.9899569,0.5611671,0.19673057,0.22254848,0.4026927,0.7701172,0.01697236,0.119813986,0.013946619,0.7587149,0.8503339,0.10522732,0.017851038,0.11897951,0.0046834005,0.003993818,0.89069676,0.048612256,0.016906954,0.23105879,0.25115734,0.033969563,0.13245828,0.0046857703,0.32469794,0.31340986,0.05877737,0.0023067028,0.00075550174,0.0027075175,0.014587622,0.0010469911,0.020468662,0.3254087,0.9728047
37,0.994293,0.9862666,0.24589926,0.38597974,0.39678589,0.16028653,0.03333418,0.9377009,0.04665115,0.8827313,0.49099523,0.14575844,0.81728363,0.49131364,0.0063782255,0.0340089,0.52856565,0.06472585,0.020124812,0.27215195,0.31768224,0.35676587,0.16026674,0.0054622553,0.14449278,0.34906214,0.17195374,0.0020133166,0.0009187992,0.002834397,0.016141426,0.0010866212,0.022201624,0.21120991,0.2682073
38,0.07964292,0.98633343,0.42659855,0.2815438,0.41309187,0.13547628,0.07146494,0.85480374,0.901992,0.14041331,0.15785168,0.8401917,0.024778103,0.14598304,0.066090934,0.81402254,0.14868614,0.086256556,0.047851555,0.416354,0.42596036,0.9106294,0.4745439,0.019536264,0.20872433,0.28561464,0.3994292,0.18048593,0.09469127,0.24249035,0.044111997,0.9932679,0.52262706,0.12775736,0.023355199
39,0.0049012783,0.021064527,0.24444607,0.34404415,0.369871,0.09278642,0.019757815,0.035743404,0.03266111,0.040001918,0.18509077,0.50621986,0.0018679767,0.82408154,0.032810677,0.78414124,0.43119967,0.0872629,0.021035984,0.35969767,0.3187762,0.084041715,0.14841728,0.009232232,0.19764309,0.35016447,0.8263134,0.005841835,0.0022618868,0.005435154,0.021231154,0.0029594752,0.77170604,0.13499601,0.03007741
40,0.010916997,0.021559678,0.25770387,0.1679868,0.42524898,0.09652408,0.026374081,0.14825113,0.022257375,0.075521246,0.19397531,0.3110445,0.002201692,0.22656593,0.043574102,0.95698524,0.06663564,0.25583443,0.036384694,0.46274325,0.42690513,0.01314669,0.31715795,0.019481143,0.2417176,0.28348276,0.36395192,0.95127875,0.99826473,0.3726032,0.34843227,0.42753124,0.7310976,0.13857245,0.19439854
41,0.5130921,0.0157073,0.19171154,0.2636743,0.5021609,0.09909269,0.9703311,0.86668205,0.06308498,0.04255414,0.24749382,0.25239563,0.0027005584,0.50972855,0.006132396,0.010254243,0.054167137,0.08359048,0.02106086,0.26386005,0.24843004,0.008889705,0.39082778,0.0075452873,0.14593244,0.2904144,0.066921785,0.07470545,0.002404041,0.007509856,0.01959242,0.0013728184,0.74443674,0.20694046,0.11872037
42,0.08833279,0.04672377,0.19572212,0.20440987,0.6663266,0.0942518,0.06831436,0.8978424,0.046293892,0.035352398,0.09686838,0.13183144,0.0021320921,0.12965345,0.0036997928,0.019664241,0.053547364,0.12268953,0.020599611,0.30992636,0.38350958,0.010160149,0.4188727,0.007324369,0.1476555,0.33355,0.076218024,0.012208857,0.0076203737,0.006256618,0.031478036,0.0012891527,0.82716924,0.24100423,0.9336488
43,0.047030903,0.0476159,0.20606484,0.22346316,0.72448915,0.12567355,0.885969,0.65327483,0.48319003,0.03848471,0.11898308,0.6734934,0.0025781274,0.22231857,0.003776472,0.01111893,0.04863596,0.096671514,0.02445482,0.36032575,0.5979203,0.017290134,0.4084922,0.009948157,0.17699113,0.30526558,0.07569794,0.017399697,0.0013265143,0.0052377908,0.034103427,0.001181611,0.4666906,0.28509277,0.74100566
44,0.9721771,0.14543174,0.1934239,0.13014267,0.46193925,0.15203883,0.05672758,0.93975705,0.037669417,0.4320957,0.12255466,0.11112048,0.0020056835,0.11848118,0.0047692573,0.005630898,0.050436396,0.07830619,0.017719502,0.24097146,0.28923163,0.004644045,0.13233188,0.0080791,0.13836098,0.36945,0.074957825,0.0031401643,0.0022148844,0.0040698554,0.017003104,0.0010442691,0.019479567,0.15022486,0.18506175
45,0.030739646,0.9136354,0.21024068,0.22615333,0.74921095,0.16570641,0.98643726,0.9117959,0.022991868,0.04154033,0.08217229,0.10962877,0.002768492,0.12695046,0.0032771276,0.0035298779,0.048492435,0.06743961,0.019280622,0.28323954,0.5644868,0.016150212,0.14894019,0.005876671,0.16409467,0.2554294,0.074705034,0.0017940643,0.0011132387,0.0043338076,0.02756977,0.0011180807,0.077546746,0.3360008,0.0103128
46,0.037386492,0.015126216,0.18571322,0.1868137,0.56476194,0.14801292,0.9854374,0.9708872,0.020225747,0.03621988,0.061573893,0.10722106,0.0029331483,0.13413046,0.0026830593,0.0042915074,0.03765526,0.075944304,0.020773957,0.2908616,0.39353153,0.011042924,0.11007606,0.014579235,0.15044497,0.25039065,0.061305225,0.004197049,0.0012181387,0.006314526,0.03233661,0.0012041052,0.50635684,0.27789137,0.014762559
47,0.037227534,0.019519212,0.22174522,0.10497698,0.5525496,0.13645552,0.98634756,0.9871672,0.1416038,0.043010063,0.06772669,0.101309456,0.0042981347,0.1113754,0.0024386009,0.002946171,0.03234554,0.05073321,0.017551376,0.23307955,0.33083552,0.0060007707,0.08931554,0.005909391,0.11760256,0.22813135,0.054100554,0.001974555,0.0009214174,0.0031353275,0.020739885,0.001137747,0.026675042,0.19217747,0.0036932034
48,0.18456465,0.023806991,0.18324885,0.1426571,0.53553,0.13672587,0.9862959,0.9589919,0.09437975,0.039001707,0.066840515,0.10484627,0.0034086003,0.118786916,0.0032917724,0.012702216,0.049227156,0.07654118,0.019009508,0.37128165,0.4035666,0.028981648,0.14421184,0.014738195,0.13624594,0.24187692,0.081826456,0.011454863,0.002786911,0.008020085,0.04123589,0.0013657003,0.476419,0.2973921,0.008638606
49,0.008534745,0.08422656,0.2318148,0.10063623,0.4487828,0.12921341,0.9875151,0.9759092,0.031179503,0.02988506,0.06686518,0.23242375,0.002399898,0.107150145,0.0025664247,0.0029162087,0.039534576,0.040704682,0.018402135,0.23501204,0.27960956,0.0048997942,0.48608518,0.0046928343,0.1284954,0.25168878,0.052190576,0.0033856924,0.00085421413,0.0030417023,0.016835155,0.0010520794,0.027121834,0.10125014,0.0057940846
50,0.016958611,0.005511605,0.17943089,0.12132085,0.36889547,0.08679149,0.985091,0.94063044,0.014651815,0.02760684,0.18009003,0.09918916,0.07938226,0.13154139,0.0032631317,0.0033898219,0.045334756,0.05158401,0.01714507,0.3449945,0.32365057,0.015525548,0.11149287,0.007216006,0.14491215,0.25641182,0.068275146,0.08403331,0.0013165446,0.0038998504,0.017809385,0.00097112963,0.023928633,0.18257648,0.007224086
51,0.030008446,0.0061167576,0.16766953,0.18005013,0.40318358,0.08761403,0.98708135,0.9145907,0.018370694,0.025870165,0.072727434,0.10053267,0.0023873614,0.13319133,0.0047466774,0.0041889795,0.040921867,0.0687576,0.017902372,0.48855755,0.37907004,0.011374603,0.10423741,0.018143207,0.14445111,0.22391486,0.112766504,0.9959787,0.012769396,0.012105749,0.024277898,0.0010948016,0.86363715,0.11575708,0.007750688
52,0.030699063,0.0075811357,0.19225363,0.20929523,0.5267629,0.12680316,0.96928376,0.94065255,0.014074078,0.03648214,0.054053146,0.10918566,0.005803863,0.14915597,0.00288843,0.0036833566,0.045426466,0.09363696,0.018628566,0.31343755,0.6466303,0.039396383,0.10699585,0.0173419,0.15675795,0.29268312,0.14096874,0.008680289,0.0010613966,0.0041418434,0.02312796,0.0011144939,0.018208606,0.395071,0.0057287174
53,0.020988438,0.8819409,0.25637677,0.14944991,0.7187758,0.16531698,0.9873356,0.9588542,0.93504983,0.0814217,0.10551195,0.6935826,0.003228043,0.118279964,0.003593862,0.003313843,0.041808534,0.06755396,0.0223338,0.29222983,0.503388,0.009272296,0.1543717,0.007179594,0.1381697,0.28896913,0.06646201,0.002354142,0.0012411919,0.005158042,0.024759168,0.0012150863,0.07105387,0.45109674,0.04762732
54,0.0052980157,0.020001464,0.20959352,0.29465923,0.61607784,0.16080527,0.98305476,0.95496,0.5616788,0.04835267,0.34767014,0.9052018,0.002534529,0.11858288,0.0021021282,0.0025140392,0.04940873,0.049825527,0.020142617,0.26534572,0.3227932,0.004287133,0.16456261,0.004391371,0.1598003,0.27481896,0.057975825,0.0041001537,0.0009371655,0.0039857174,0.016246933,0.0010426324,0.015167373,0.24065739,0.04963338
55,0.2820033,0.020035127,0.19358645,0.41998884,0.7041478,0.12056568,0.5220781,0.87329006,0.27203226,0.03810176,0.14876674,0.2947584,0.0020005459,0.27713907,0.0054810783,0.023712387,0.054878917,0.18744111,0.020436173,0.369909,0.43004864,0.006293909,0.45315793,0.0077888533,0.1972433,0.3367603,0.105646424,0.019778626,0.003748744,0.008610027,0.033978995,0.0014681966,0.6768014,0.37446907,0.81897223
56,0.010713166,0.016451169,0.18822053,0.22306287,0.7140507,0.13685355,0.026763864,0.97559357,0.010448408,0.05151113,0.08016111,0.0977276,0.00196743,0.13175201,0.0039294083,0.005929031,0.051791955,0.058494497,0.019339398,0.28162482,0.61538863,0.010293066,0.20660917,0.004631802,0.1793243,0.30553102,0.061572514,0.0034239078,0.0013046699,0.0036291985,0.020950465,0.0010681973,0.016427422,0.2138098,0.021530688
57,0.009198377,0.9709554,0.20645711,0.21521178,0.39160815,0.6182293,0.9820711,0.9037956,0.94667494,0.061662104,0.098477475,0.6687216,0.5362757,0.14291112,0.0021355767,0.0022867227,0.035160355,0.048397608,0.018452542,0.22318725,0.35255885,0.004135164,0.10756238,0.0043992293,0.13962503,0.2533341,0.050544586,0.0018059269,0.0008216324,0.0031150943,0.017521504,0.0009878332,0.02705179,0.19032034,0.007335312
58,0.99574536,0.0715527,0.22407341,0.096088976,0.42723027,0.08304882,0.029570308,0.9331738,0.6118603,0.07183678,0.14003941,0.09029873,0.7855248,0.11474386,0.0058738193,0.008828391,0.053018615,0.046050802,0.018792752,0.49156034,0.23806202,0.005118088,0.1796879,0.005895289,0.12475884,0.25939646,0.063430086,0.4173131,0.0014743935,0.0032890516,0.060300197,0.0010356101,0.09093098,0.13672563,0.91297394
59,0.013587403,0.008678024,0.16995172,0.15485397,0.43301916,0.1163928,0.019939272,0.018201722,0.011781572,0.031308692,0.058550417,0.08980359,0.001462222,0.54249287,0.0065493933,0.04339134,0.06806274,0.1335656,0.019383404,0.5227217,0.49089852,0.020690244,0.100011796,0.98318106,0.1644313,0.3561309,0.29605144,0.002631948,0.91041565,0.005372336,0.029943582,0.0011416684,0.025784219,0.15450166,0.9842764
60,0.31650263,0.9400255,0.3332147,0.27698627,0.4969427,0.11005626,0.03180704,0.4785965,0.90293586,0.05830805,0.1183241,0.54012805,0.0023497283,0.7606784,0.7060098,0.9652245,0.13642946,0.11353308,0.045348287,0.5675246,0.44261244,0.47634932,0.22950867,0.016842859,0.23777525,0.27165008,0.69085544,0.033017974,0.9980421,0.09957989,0.9186027,0.02096247,0.88466054,0.12575689,0.02133695
61,0.01637043,0.018467935,0.31424516,0.24032325,0.35189423,0.1340517,0.6583618,0.12837388,0.034472104,0.042431846,0.11147504,0.5683381,0.0020821185,0.8414334,0.0052894466,0.5253277,0.07686101,0.14089161,0.030445995,0.3981422,0.3193951,0.03162582,0.27703774,0.045577873,0.20042808,0.29440835,0.36887628,0.0059768185,0.0074764364,0.5595149,0.029476158,0.0028155646,0.36820045,0.14627877,0.038488
