,Biodiversity and Land Use,Carbon Emissions,Climate Change Vulnerability,Electronic Waste,Financing Environmental Impact,Opportunities in Clean Tech,Opportunities in Green Building,Opportunities in Renewable Energy,Packaging Material and Waste,Product Carbon Footprint,Raw Material Sourcing,Toxic Emissions and Waste,Water Stress,Accounting,Board,Business Ethics,Ownership and Control,Pay,Tax Transparency,Access to Communications,Access to Finance,Access to Health Care,Chemical Safety,Community Relations,Controversial Sourcing,Financial Product Safety,Health and Demographic Risk,Health and Safety,Human Capital Development,Labor Management,Opportunities in Nutrition and Health,Privacy and Data Security,Product Safety and Quality,Responsible Investment,Supply Chain Labor Standards
20,0.026453394,0.9276586,0.29188177,0.29305166,0.39242664,0.29018602,0.11469513,0.8447942,0.024429798,0.21903594,0.07239095,0.10585488,0.0034719934,0.61430395,0.5373942,0.019527614,0.43969342,0.083556086,0.02431557,0.4137889,0.37641475,0.08406396,0.10786278,0.0085235005,0.20859446,0.2573967,0.6175766,0.0022578635,0.044546377,0.007740499,0.23402779,0.0015931526,0.031537686,0.16516483,0.010680149
21,0.047610458,0.97943074,0.5069062,0.17771542,0.33344764,0.14982912,0.06323271,0.9249212,0.060833387,0.4504534,0.107611544,0.1274981,0.0039726375,0.76388335,0.19478714,0.06717752,0.35579547,0.07761001,0.025211563,0.31492272,0.24165863,0.020819746,0.0954289,0.0073030787,0.20561218,0.31365594,0.5669048,0.004108987,0.001310411,0.0041531874,0.20717765,0.0012503451,0.032053687,0.15561125,0.01441172
22,0.43106252,0.023771143,0.20334904,0.45025456,0.37954825,0.57472897,0.08120279,0.09537659,0.03408364,0.28054506,0.15150663,0.12483032,0.01752038,0.8387593,0.24169861,0.12896065,0.26360577,0.14039193,0.02672604,0.49057248,0.27377376,0.9429896,0.10217467,0.977226,0.26247945,0.30259025,0.8297209,0.0023686273,0.018959908,0.89741236,0.8982643,0.008679571,0.042099223,0.22468254,0.059755992
23,0.009808974,0.043675803,0.4438473,0.14681622,0.35461894,0.1572631,0.21523367,0.90176123,0.036300506,0.044201106,0.10759002,0.15070243,0.002526144,0.8345678,0.005430589,0.1502776,0.36599973,0.11415604,0.030384209,0.6362427,0.32706347,0.013807917,0.12413307,0.016033765,0.25199264,0.2541816,0.81922674,0.003358932,0.0031356807,0.0038412919,0.082342215,0.0013422098,0.05899613,0.1690987,0.007992103
24,0.35280493,0.98520756,0.5267393,0.24195974,0.34868857,0.31692082,0.044835415,0.9742751,0.016307717,0.5827036,0.10148866,0.12964262,0.0037680012,0.38786054,0.005403826,0.025021112,0.56577176,0.09690485,0.018226871,0.30837917,0.28853562,0.009375431,0.118093826,0.015236617,0.17386603,0.29883668,0.6646217,0.003117196,0.0021450312,0.0046662055,0.027082026,0.0012061329,0.029781062,0.12777914,0.011384281
25,0.0067829443,0.97332835,0.24800307,0.19636908,0.35499647,0.13763015,0.2390075,0.56937027,0.02194309,0.06288907,0.074311726,0.09791338,0.0030614268,0.66564655,0.8876635,0.08173065,0.56256145,0.12771754,0.020764463,0.38280025,0.29836777,0.9768694,0.08813283,0.9527938,0.18817909,0.27496183,0.89083695,0.02345511,0.97031176,0.017455189,0.79098195,0.0015189853,0.032383244,0.16717711,0.014086244
26,0.070176624,0.9678182,0.6186473,0.27682975,0.35230857,0.14145687,0.17372274,0.48159528,0.043234177,0.70076215,0.16497,0.17618217,0.57489884,0.77942467,0.025425818,0.008563731,0.7202064,0.09788395,0.03142651,0.41388357,0.37235162,0.9099734,0.11469779,0.40381095,0.3449036,0.3208546,0.8664811,0.0069470154,0.0027019714,0.023907645,0.11468731,0.0013952942,0.03994135,0.2289116,0.034649458
27,0.20400505,0.99187416,0.4195334,0.2505124,0.34018102,0.29368997,0.09284076,0.92425954,0.04214082,0.8537773,0.28888664,0.118585214,0.93098676,0.55790067,0.6822352,0.0045720455,0.64378536,0.27762944,0.021614706,0.25251284,0.31502685,0.073924586,0.13847655,0.021532526,0.3003302,0.40428537,0.19703142,0.002154446,0.0016021386,0.0037812628,0.03212086,0.0012762005,0.026843527,0.21522637,0.014928373
28,0.5438433,0.97715783,0.48568162,0.20031822,0.3265758,0.61338454,0.054005347,0.5144504,0.014713903,0.43365136,0.11658536,0.09641249,0.26249588,0.82983357,0.0051805703,0.03429941,0.61370814,0.17182887,0.02619265,0.2898114,0.3100613,0.18913521,0.09341296,0.8322432,0.27849087,0.3140421,0.62641174,0.002137558,0.0061431443,0.017710824,0.17364824,0.0014363211,0.033537053,0.17352943,0.0090473555
29,0.07326766,0.98870903,0.40535223,0.17782664,0.311059,0.5599455,0.390034,0.93895996,0.032099523,0.44652313,0.06344178,0.14181529,0.0077292337,0.516802,0.13604857,0.007858022,0.29187152,0.100062825,0.029637223,0.36305216,0.28850293,0.01217524,0.096412286,0.017006878,0.16352065,0.29500878,0.32180607,0.0027610299,0.0052620578,0.010038238,0.34111294,0.0016404806,0.034802295,0.17956457,0.008061061
30,0.010143411,0.0314055,0.18946674,0.39721903,0.36275962,0.2649206,0.037217397,0.03546835,0.030329863,0.043452363,0.055110104,0.090020426,0.014279156,0.16343834,0.005136496,0.007857829,0.33985284,0.11507669,0.019641362,0.41954038,0.3018054,0.22651336,0.08210041,0.99529403,0.1587359,0.29240742,0.8965867,0.1910961,0.012675465,0.2974816,0.41407228,0.0012881635,0.024137381,0.28452235,0.27127233
31,0.047509223,0.8872097,0.2039735,0.37427917,0.46110955,0.17446779,0.028974457,0.12488856,0.04762242,0.056352492,0.19262706,0.30548033,0.00411287,0.2558986,0.932599,0.010613733,0.14680892,0.19788937,0.043051228,0.43676108,0.6155312,0.1469823,0.54453254,0.036338445,0.27453354,0.31686142,0.2324322,0.016568918,0.99244857,0.25425252,0.45644864,0.010101671,0.03882952,0.19709478,0.038677063
32,0.45514524,0.015214141,0.25839266,0.24145482,0.4707252,0.0885297,0.97681385,0.9782844,0.7756359,0.03765855,0.08893691,0.89880633,0.00321956,0.76250786,0.7742195,0.0035567582,0.13308243,0.08731191,0.016763791,0.36834309,0.40377393,0.010953996,0.15877955,0.007207146,0.16152711,0.2748132,0.16190599,0.004436363,0.0013042426,0.007325673,0.024668727,0.0017043394,0.4578482,0.15100707,0.009079454
33,0.24337542,0.98163074,0.60196894,0.36419627,0.36648905,0.16860846,0.2530911,0.79218537,0.057876702,0.29542783,0.42486304,0.21267033,0.014770092,0.6836164,0.46064332,0.026768114,0.5518836,0.12125776,0.042232372,0.41399696,0.30986604,0.91782534,0.14461471,0.037713286,0.30027148,0.31843448,0.5944743,0.00958442,0.005017635,0.014957591,0.6333595,0.0024096363,0.13334651,0.18965252,0.044619262
34,0.74858266,0.9775163,0.5596255,0.3212854,0.33223295,0.66230905,0.7956211,0.9189792,0.32669294,0.39695063,0.12014004,0.14689013,0.015636178,0.3204273,0.010815326,0.012495282,0.1951921,0.20792529,0.022478405,0.32663825,0.3187957,0.01605877,0.13274774,0.006159431,0.17302653,0.30413908,0.6027175,0.002137135,0.0014103338,0.004042961,0.08111775,0.0012304942,0.03744366,0.2428554,0.020734161
35,0.0071596154,0.9589148,0.2270602,0.20579812,0.34987548,0.24172267,0.96392393,0.9733675,0.030617703,0.7083052,0.0726109,0.09145094,0.0026381046,0.77614295,0.043019485,0.2493013,0.18780604,0.0798509,0.018995099,0.42851743,0.2822244,0.026199963,0.07224113,0.007002505,0.12647326,0.2572298,0.6302857,0.0023584038,0.15966097,0.006123405,0.76684844,0.0015593815,0.0229661,0.14215489,0.006000165
36,0.04225521,0.026124723,0.3088005,0.41966736,0.3762182,0.12700643,0.6664139,0.06503465,0.29114053,0.11970381,0.13381927,0.14397244,0.015146802,0.7008728,0.05669263,0.9766301,0.15510695,0.11194774,0.03228365,0.7060447,0.29017615,0.11606353,0.12778792,0.16546121,0.35921314,0.2490888,0.60779184,0.018608134,0.16006936,0.5440936,0.9442289,0.95182633,0.4252362,0.23764347,0.017255913
37,0.08324611,0.30174217,0.32716507,0.42164096,0.33008927,0.26435646,0.84802556,0.7530153,0.10919788,0.104740076,0.20605762,0.5823381,0.008445095,0.8439781,0.31952903,0.94662637,0.5065391,0.19109604,0.04059612,0.38735944,0.2743614,0.42000112,0.2749173,0.03597127,0.28848284,0.30954513,0.66116714,0.069058,0.045078322,0.011725649,0.57834035,0.002734179,0.5232555,0.20257892,0.038060978
38,0.03868089,0.99280655,0.47302198,0.43099573,0.32220656,0.6753081,0.06657648,0.88960326,0.023046572,0.6580042,0.58896655,0.12666024,0.772318,0.37719685,0.04366403,0.014958189,0.7315454,0.17228061,0.023407068,0.3198763,0.28189903,0.22240764,0.10950178,0.008511857,0.35716566,0.32122675,0.6219134,0.004023082,0.0012990141,0.01106883,0.10638562,0.0012726772,0.036413625,0.20311244,0.01815828
39,0.45347646,0.04789872,0.20572168,0.24654737,0.32853335,0.1210969,0.7261046,0.40007043,0.02489824,0.04461182,0.080219015,0.13950023,0.008224247,0.7731526,0.18000716,0.0068574646,0.10196431,0.097848095,0.03901166,0.35524094,0.2911022,0.6452727,0.10663407,0.012695448,0.19484863,0.2891071,0.448297,0.008160527,0.0016676998,0.005573806,0.7938765,0.00136682,0.022560203,0.14167443,0.015861157
40,0.053365916,0.9797931,0.4097022,0.22678576,0.45359892,0.1135128,0.14068034,0.25648996,0.15212145,0.58299273,0.092662536,0.18152338,0.0069458596,0.5980544,0.16386783,0.015174419,0.11361802,0.07666391,0.02886342,0.5760086,0.6312721,0.015291578,0.1509486,0.060398377,0.19735259,0.29136935,0.3278621,0.07964244,0.0030530102,0.006177496,0.34788418,0.0014627541,0.044147972,0.19221048,0.009848489
41,0.25174788,0.0705854,0.40986922,0.3397893,0.4459608,0.114170894,0.24763736,0.12746668,0.818138,0.11997435,0.1508601,0.7717291,0.0036419309,0.63122386,0.8290923,0.033136223,0.30179152,0.11085638,0.042071484,0.67412,0.5004582,0.8206834,0.29339567,0.025423056,0.21332856,0.26711148,0.8443047,0.02496162,0.24227189,0.38442189,0.84443676,0.0072222664,0.75497,0.20444915,0.027933894
42,0.06131823,0.05375985,0.34090257,0.20457637,0.3568808,0.21536976,0.6973201,0.050174855,0.19661795,0.061547596,0.111777745,0.11797165,0.005830287,0.8553861,0.0601736,0.08171877,0.4289567,0.14532384,0.07276214,0.48126304,0.32400498,0.28171203,0.14108516,0.018337278,0.20419909,0.26760337,0.38330072,0.00943937,0.0038480777,0.104471065,0.72469455,0.002926277,0.06260222,0.20275332,0.021250991
43,0.036577657,0.011535688,0.24177364,0.35583642,0.30590683,0.45650056,0.9572363,0.30112234,0.03527772,0.02843349,0.11428828,0.1093923,0.39910567,0.12831241,0.0062183095,0.005634955,0.1452773,0.100108065,0.02567992,0.34259167,0.2733898,0.61704814,0.07702857,0.9924642,0.14096622,0.29090965,0.745373,0.0039454685,0.0016705091,0.0043923007,0.48220786,0.0010291322,0.031072186,0.19323482,0.010822277
44,0.9831821,0.9782703,0.2964655,0.21585187,0.37588656,0.1002944,0.5131822,0.45118523,0.121964134,0.42067072,0.14419705,0.11197342,0.003761856,0.84872866,0.97801286,0.6794035,0.62948674,0.09254773,0.020251615,0.34618872,0.2732688,0.034963418,0.09969845,0.04264958,0.20062627,0.2775071,0.58630127,0.0022048454,0.86872846,0.012624913,0.32035694,0.001343255,0.04243455,0.14662738,0.051084097
45,0.640555,0.8339818,0.5866594,0.41282833,0.4188851,0.24231628,0.6177748,0.14194106,0.7134437,0.39386958,0.3475799,0.6338069,0.19857286,0.8249679,0.7861028,0.96328306,0.68890333,0.17423415,0.5543279,0.48893183,0.343284,0.8904355,0.38892263,0.0751274,0.43825525,0.28157082,0.57924396,0.6940159,0.20683672,0.19424698,0.80099976,0.28123868,0.8081857,0.23277661,0.15168855
46,0.0122300945,0.99093443,0.47403836,0.27823058,0.39475447,0.1493013,0.111377336,0.8060113,0.10418653,0.20845404,0.08580311,0.5068297,0.0024985883,0.86646956,0.1707277,0.9861989,0.61543065,0.1095317,0.020377241,0.43302014,0.32751486,0.19599523,0.1338713,0.010529399,0.18873642,0.26419532,0.9227609,0.00349761,0.014812041,0.008238252,0.06822427,0.0014114287,0.07685329,0.17879735,0.020909602
47,0.8122803,0.3747355,0.35313323,0.30617043,0.44405153,0.26388836,0.17447202,0.9613749,0.035991248,0.26592422,0.13452192,0.16686223,0.0040115924,0.7956647,0.8723776,0.020146288,0.2991144,0.07367023,0.021578968,0.44504604,0.41882503,0.028950064,0.11777136,0.008464248,0.19218616,0.2633336,0.79443073,0.0023946064,0.008825763,0.0053859106,0.04638484,0.0014895869,0.02395249,0.13967133,0.010715471
48,0.13048217,0.93359065,0.42927182,0.27602962,0.34044272,0.75036097,0.040575672,0.9096828,0.018946882,0.7795148,0.09985369,0.10846,0.01639388,0.23395173,0.6227551,0.02017956,0.64205796,0.23857477,0.025247471,0.3754764,0.3203272,0.112023376,0.095314704,0.14901315,0.21849507,0.3116228,0.6995602,0.0018676975,0.0070248414,0.008641367,0.12943296,0.001931792,0.037910823,0.21258353,0.014751584
49,0.12198068,0.9860334,0.6215538,0.32299024,0.32836705,0.31873715,0.87956107,0.30567476,0.03788101,0.33293223,0.19175452,0.16980207,0.011736888,0.49302393,0.009775851,0.06831662,0.7940103,0.14127184,0.15699051,0.37684324,0.2917699,0.3468425,0.10964052,0.012027988,0.3244444,0.32735503,0.6586103,0.0044200546,0.0016348625,0.005518227,0.29769015,0.0021174762,0.044372473,0.1782694,0.03409457
50,0.08928745,0.011982801,0.38051876,0.4129662,0.36102712,0.4377187,0.037043937,0.06513669,0.032063216,0.53953403,0.10294797,0.12671697,0.0029330042,0.7716053,0.97820437,0.9833097,0.81949914,0.14682867,0.03507435,0.48831213,0.2615178,0.6737613,0.0943746,0.7483541,0.2013903,0.26674682,0.8312685,0.009199577,0.044555537,0.60871536,0.81460786,0.0047741435,0.17679632,0.16782357,0.016835757
51,0.14184254,0.020364366,0.32373017,0.21173911,0.49724182,0.12161128,0.032489724,0.051557817,0.5649026,0.048676547,0.16512664,0.46835378,0.0038473345,0.8839198,0.97240037,0.9935183,0.4259445,0.1871831,0.07442333,0.6293233,0.52205646,0.52513504,0.24110284,0.04948578,0.24354844,0.27220443,0.7141086,0.9493869,0.9644924,0.68375355,0.681896,0.7359758,0.9174156,0.19869085,0.06884492
52,0.33488783,0.10263185,0.22467786,0.27895093,0.456876,0.14530899,0.03662465,0.19098629,0.765767,0.068486325,0.15708855,0.12486729,0.0026870305,0.780867,0.98941445,0.9747976,0.36152378,0.1708202,0.044636592,0.5268528,0.3865911,0.80913883,0.15882282,0.039067548,0.2354801,0.27169767,0.46565005,0.0049841446,0.9933743,0.81925154,0.89718604,0.019990258,0.2590932,0.18721001,0.23012917
53,0.03873171,0.9886099,0.40513664,0.36000118,0.34445617,0.36957738,0.55518156,0.8700219,0.0631913,0.69188446,0.109556,0.13007174,0.0038587968,0.83251613,0.45664045,0.753015,0.69890505,0.11319165,0.037116177,0.42672175,0.29385477,0.8809777,0.09787717,0.023229338,0.25226912,0.29968342,0.8445889,0.0041722846,0.2577732,0.015474381,0.8624924,0.0016344432,0.04135709,0.21670794,0.030144801
54,0.018355472,0.98198205,0.38772288,0.15430774,0.31610253,0.21536638,0.030578664,0.9146747,0.015231947,0.29830676,0.06509474,0.109013125,0.0030536521,0.30100942,0.166696,0.022226686,0.5244134,0.23385186,0.036928937,0.25180703,0.28640577,0.024152476,0.08619389,0.00970447,0.19010527,0.3017131,0.22912142,0.0027228114,0.0021360128,0.004005017,0.049568992,0.001277829,0.03387082,0.20962273,0.005823749
55,0.12460694,0.93523616,0.52312344,0.28208625,0.4123244,0.38500893,0.07469711,0.24663013,0.6484932,0.09625268,0.10607317,0.47400308,0.0050358176,0.7431377,0.9610248,0.2523976,0.9090755,0.13621113,0.12378941,0.39415056,0.35390097,0.64967656,0.1631034,0.10358319,0.30625948,0.2730599,0.8706638,0.013600527,0.74486685,0.8616275,0.08423544,0.050168056,0.5449153,0.16018623,0.01994617
56,0.025750928,0.9722572,0.2004448,0.16038235,0.40195927,0.11257039,0.037083372,0.18257736,0.040527906,0.05446055,0.0726518,0.086740606,0.0029307741,0.694534,0.94377774,0.9821445,0.41805002,0.1640322,0.040337317,0.49858952,0.37630478,0.30953905,0.09236179,0.020161476,0.1768025,0.2548656,0.6611173,0.003970744,0.3531333,0.01319628,0.34535843,0.0020698141,0.06595541,0.18067743,0.013263618
57,0.03275407,0.9902912,0.2672294,0.18715042,0.35259148,0.12896362,0.034084048,0.96379924,0.023096709,0.50599045,0.18899375,0.09184868,0.025782108,0.85010684,0.4890797,0.027450714,0.53115666,0.16838849,0.019672386,0.2995252,0.33886644,0.025797348,0.12089581,0.006518363,0.17361905,0.30476764,0.22161365,0.0048143035,0.0019301551,0.0059655574,0.03545703,0.0012500422,0.029684858,0.18877856,0.010159755
58,0.23344459,0.010198526,0.23450007,0.18420184,0.36148766,0.12667294,0.52546865,0.06853785,0.0483667,0.05384548,0.0889248,0.12076309,0.008565977,0.82925195,0.007849871,0.023610283,0.07213826,0.13214831,0.037895318,0.5451543,0.45103154,0.86599994,0.10449507,0.99282396,0.22168083,0.24072531,0.91941315,0.014045101,0.7462714,0.80361605,0.9289853,0.0060140933,0.038170427,0.22140212,0.018158142
59,0.24253963,0.012984043,0.2596136,0.18138412,0.31505594,0.09214996,0.09562105,0.33874786,0.033105522,0.046651606,0.2529334,0.10379451,0.004944571,0.63844573,0.13206041,0.004999043,0.11958949,0.107396536,0.02034096,0.34397686,0.4153208,0.97151875,0.08199463,0.9004085,0.1991999,0.27993536,0.81067044,0.005779041,0.94419205,0.40719673,0.3738708,0.0011870177,0.031321768,0.118730165,0.021939522
60,0.68193054,0.77939874,0.6395987,0.21078545,0.33145595,0.12552413,0.08387772,0.31680796,0.18490513,0.05728856,0.11505243,0.5756754,0.006595442,0.6214792,0.0058700447,0.96495426,0.2899068,0.08897469,0.030644778,0.3543204,0.30777347,0.40964514,0.16470566,0.94199777,0.22249122,0.2806356,0.35998842,0.02042087,0.9706646,0.29023868,0.33137426,0.003521087,0.5049221,0.12789315,0.028111413
61,0.18753462,0.036967844,0.51193297,0.19872123,0.3767422,0.18221492,0.13716356,0.053984784,0.27704188,0.13446428,0.19358107,0.46884796,0.007763283,0.778455,0.7272167,0.9594232,0.63232917,0.19897175,0.1660309,0.40111706,0.4710951,0.88398457,0.2545863,0.34852743,0.37022018,0.28891122,0.42499256,0.6396138,0.031275656,0.82804227,0.7053795,0.027958531,0.5628563,0.19173026,0.09511561
